timeframe,box_bars,box_max_atr,adx_min,min_rr,target_mode,allow_range,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
5m,5,1.5,20,0.1,opposite,False,60.841980191628764,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,20,0.4049778527736765,40.0,21.880396741419272,61.342205768479396,-0.8746315429262037,0.337585408378969,9.482836929218877,100.0,91.60800485048999,-8.39199514951001,-0.16992860880678357,none,0,"{""sized_down"": 18}","{""AUDUSD=X"": -3.469405, ""GBPUSD=X"": -1.107549, ""NZDUSD=X"": -3.815041}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,7,0.4437596302003082,57.14285714285714,25.04542304090258,84.17830777373732,0.07856790565366602,1.374773068720717,2.203634615797762,100.0,101.12579733712343,1.1257973371234402,0.07136905857176992,none,0,"{""sized_down"": 7}","{""GBPUSD=X"": 0.184712, ""NZDUSD=X"": 0.941085}"
5m,5,1.5,20,0.1,opposite,True,72.40276328665291,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,34,0.68846234971525,50.0,34.06906262804898,65.93093737195102,-0.546578214925886,0.570447747197391,8.529351789099252,100.0,92.56148999060962,-7.43851000939036,-0.1506215905719204,none,0,"{""gross_leverage"": 3, ""sized_down"": 35}","{""AUDUSD=X"": -2.495028, ""EURUSD=X"": 0.3932, ""GBPUSD=X"": -2.078581, ""NZDUSD=X"": -3.258101}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,10,0.6339423288575831,60.0,31.266954745018637,83.18224187964903,0.24085334878346942,1.1834393193505572,2.51961527320119,100.0,100.8204142291206,0.820414229120603,0.052009530703661384,none,0,"{""gross_leverage"": 2, ""sized_down"": 12}","{""AUDUSD=X"": -1.007783, ""GBPUSD=X"": 0.887112, ""NZDUSD=X"": 0.941085}"
5m,5,1.5,20,0.1,extension,False,-116.1270393133145,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,38,0.7694579202699853,36.84210526315789,23.384013155413793,52.71632717573988,-0.7514964121896379,0.30773510423329825,16.868340766647588,100.0,83.70144886493657,-16.298551135063434,-0.3300276120999978,none,0,"{""gross_leverage"": 4, ""sized_down"": 40}","{""AUDUSD=X"": -5.628539, ""EURUSD=X"": -2.560331, ""GBPUSD=X"": -6.030008, ""NZDUSD=X"": -2.079674}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,17,1.0777019590578913,41.17647058823529,21.610786039131384,63.994925614484465,-0.5152663973692643,0.5797505718529954,6.106780274935417,100.0,95.80443669523413,-4.1955633047658765,-0.26597451722926974,none,0,"{""sized_down"": 17}","{""AUDUSD=X"": -0.038122, ""EURUSD=X"": -1.017794, ""GBPUSD=X"": -2.600648, ""NZDUSD=X"": -0.539}"
5m,5,1.5,20,0.1,extension,True,-115.42233086488301,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,78,1.5794136258173381,41.02564102564102,30.781733134445222,52.11205193329539,-0.6333634949573294,0.4094501501003989,26.685944356307132,100.0,74.21755775315472,-25.782442246845257,-0.5220659050194357,max_positions,0,"{""gross_leverage"": 13, ""max_positions"": 4, ""sized_down"": 88}","{""AUDUSD=X"": -9.07867, ""EURUSD=X"": -4.687119, ""GBPUSD=X"": -7.643824, ""NZDUSD=X"": -4.372829}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,33,2.0920096852300243,48.484848484848484,32.503781646924224,64.78189541378975,-0.48162259626815374,0.5234802739616684,10.755110341915868,100.0,91.54578877125387,-8.454211228746153,-0.5359482355005266,none,0,"{""gross_leverage"": 2, ""sized_down"": 35}","{""AUDUSD=X"": -1.876811, ""EURUSD=X"": -1.017794, ""GBPUSD=X"": -5.981221, ""NZDUSD=X"": 0.421615}"
5m,5,1.5,20,0.3,opposite,False,60.841980191628764,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,20,0.4049778527736765,40.0,21.880396741419272,61.342205768479396,-0.8746315429262037,0.337585408378969,9.482836929218877,100.0,91.60800485048999,-8.39199514951001,-0.16992860880678357,none,0,"{""sized_down"": 18}","{""AUDUSD=X"": -3.469405, ""GBPUSD=X"": -1.107549, ""NZDUSD=X"": -3.815041}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,7,0.4437596302003082,57.14285714285714,25.04542304090258,84.17830777373732,0.07856790565366602,1.374773068720717,2.203634615797762,100.0,101.12579733712343,1.1257973371234402,0.07136905857176992,none,0,"{""sized_down"": 7}","{""GBPUSD=X"": 0.184712, ""NZDUSD=X"": 0.941085}"
5m,5,1.5,20,0.3,opposite,True,72.40276328665291,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,34,0.68846234971525,50.0,34.06906262804898,65.93093737195102,-0.546578214925886,0.570447747197391,8.529351789099252,100.0,92.56148999060962,-7.43851000939036,-0.1506215905719204,none,0,"{""gross_leverage"": 3, ""sized_down"": 35}","{""AUDUSD=X"": -2.495028, ""EURUSD=X"": 0.3932, ""GBPUSD=X"": -2.078581, ""NZDUSD=X"": -3.258101}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,10,0.6339423288575831,60.0,31.266954745018637,83.18224187964903,0.24085334878346942,1.1834393193505572,2.51961527320119,100.0,100.8204142291206,0.820414229120603,0.052009530703661384,none,0,"{""gross_leverage"": 2, ""sized_down"": 12}","{""AUDUSD=X"": -1.007783, ""GBPUSD=X"": 0.887112, ""NZDUSD=X"": 0.941085}"
5m,5,1.5,20,0.3,extension,False,-116.1270393133145,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,38,0.7694579202699853,36.84210526315789,23.384013155413793,52.71632717573988,-0.7514964121896379,0.30773510423329825,16.868340766647588,100.0,83.70144886493657,-16.298551135063434,-0.3300276120999978,none,0,"{""gross_leverage"": 4, ""sized_down"": 40}","{""AUDUSD=X"": -5.628539, ""EURUSD=X"": -2.560331, ""GBPUSD=X"": -6.030008, ""NZDUSD=X"": -2.079674}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,17,1.0777019590578913,41.17647058823529,21.610786039131384,63.994925614484465,-0.5152663973692643,0.5797505718529954,6.106780274935417,100.0,95.80443669523413,-4.1955633047658765,-0.26597451722926974,none,0,"{""sized_down"": 17}","{""AUDUSD=X"": -0.038122, ""EURUSD=X"": -1.017794, ""GBPUSD=X"": -2.600648, ""NZDUSD=X"": -0.539}"
5m,5,1.5,20,0.3,extension,True,-115.42233086488301,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,78,1.5794136258173381,41.02564102564102,30.781733134445222,52.11205193329539,-0.6333634949573294,0.4094501501003989,26.685944356307132,100.0,74.21755775315472,-25.782442246845257,-0.5220659050194357,max_positions,0,"{""gross_leverage"": 13, ""max_positions"": 4, ""sized_down"": 88}","{""AUDUSD=X"": -9.07867, ""EURUSD=X"": -4.687119, ""GBPUSD=X"": -7.643824, ""NZDUSD=X"": -4.372829}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,33,2.0920096852300243,48.484848484848484,32.503781646924224,64.78189541378975,-0.48162259626815374,0.5234802739616684,10.755110341915868,100.0,91.54578877125387,-8.454211228746153,-0.5359482355005266,none,0,"{""gross_leverage"": 2, ""sized_down"": 35}","{""AUDUSD=X"": -1.876811, ""EURUSD=X"": -1.017794, ""GBPUSD=X"": -5.981221, ""NZDUSD=X"": 0.421615}"
5m,5,2.5,12,0.1,opposite,False,-164.89057672235577,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,124,2.510862687196794,39.516129032258064,31.350561318429698,48.31177081758861,-0.6917439983413914,0.4595169264191028,30.372441821609996,100.0,69.62755817839,-30.37244182160999,-0.6150083136204512,max_drawdown 30.37%,0,"{""gross_leverage"": 24, ""max_drawdown"": 16817, ""max_positions"": 14, ""sized_down"": 140}","{""AUDUSD=X"": -5.561231, ""EURUSD=X"": -7.732494, ""GBPUSD=X"": -9.341605, ""NZDUSD=X"": -7.737112}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,70,4.437596302003081,34.285714285714285,24.24582708289697,45.96066898436052,-0.954760100401205,0.22894732335121593,27.943447360653696,100.0,72.05655263934631,-27.943447360653682,-1.7714534096122079,max_positions,0,"{""gross_leverage"": 5, ""max_positions"": 12, ""sized_down"": 73}","{""AUDUSD=X"": -2.217794, ""EURUSD=X"": -0.374609, ""GBPUSD=X"": -11.617491, ""NZDUSD=X"": -13.733553}"
5m,5,2.5,12,0.1,opposite,True,-142.6712002916978,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,127,2.5716093651128453,41.732283464566926,33.52200013017047,50.42805856675773,-0.6763150305218336,0.5051543736621711,30.108439759062623,100.0,70.88169169970871,-29.11830830029129,-0.5896134985926944,max_drawdown 30.11%,0,"{""gross_leverage"": 28, ""max_drawdown"": 26181, ""max_positions"": 18, ""sized_down"": 148}","{""AUDUSD=X"": -8.571418, ""EURUSD=X"": -5.444823, ""GBPUSD=X"": -7.453643, ""NZDUSD=X"": -7.648425}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,94,5.959057891261281,38.297872340425535,29.11404875065257,48.40062803304679,-0.6824114570177541,0.3633575813620034,30.48157149331962,100.0,69.51842850668038,-30.481571493319606,-1.9323558419713949,max_drawdown 30.48%,0,"{""daily_loss"": 172, ""gross_leverage"": 10, ""max_drawdown"": 3257, ""max_positions"": 13, ""sized_down"": 103}","{""AUDUSD=X"": -11.113886, ""EURUSD=X"": 2.438432, ""GBPUSD=X"": -11.230133, ""NZDUSD=X"": -10.575984}"
5m,5,2.5,12,0.1,extension,False,-155.7981851493384,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,93,1.8831470153975955,34.40860215053764,25.544922494036566,44.50926909304998,-0.6854154896944094,0.4122763554341163,30.235389281723705,100.0,71.34371266722715,-28.65628733277287,-0.580258085624593,max_drawdown 30.24%,0,"{""gross_leverage"": 23, ""max_drawdown"": 29629, ""max_positions"": 20, ""sized_down"": 109}","{""AUDUSD=X"": -10.641692, ""EURUSD=X"": -6.044305, ""GBPUSD=X"": -3.819303, ""NZDUSD=X"": -8.150986}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,62,3.9304424389170154,32.25806451612903,21.95432864054263,44.63214556421546,-0.8178608964894251,0.19495074795925546,30.59130612586432,100.0,69.50724649548387,-30.492753504516088,-1.9330647169933157,max_drawdown 30.59%,0,"{""daily_loss"": 820, ""gross_leverage"": 6, ""max_drawdown"": 5825, ""max_positions"": 12, ""sized_down"": 64}","{""AUDUSD=X"": -2.979663, ""EURUSD=X"": -0.751119, ""GBPUSD=X"": -12.833052, ""NZDUSD=X"": -13.92892}"
5m,5,2.5,12,0.1,extension,True,-137.90380778177772,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,118,2.389369331364691,38.13559322033898,29.876863810798277,47.14247933636984,-0.6322102075196269,0.4966034545015865,31.013468803595217,100.0,70.30589117271519,-29.694108827284794,-0.6012728216450833,max_drawdown 31.01%,0,"{""daily_loss"": 188, ""gross_leverage"": 43, ""max_drawdown"": 31621, ""max_positions"": 24, ""sized_down"": 155}","{""AUDUSD=X"": -15.77044, ""EURUSD=X"": -6.169203, ""GBPUSD=X"": -1.498369, ""NZDUSD=X"": -6.256097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,99,6.276029055690072,37.37373737373738,28.483033657505374,47.20773739234217,-0.6223590875739194,0.3566266012976302,30.426396774564395,100.0,69.5736032254356,-30.42639677456446,-1.9288580830012247,max_drawdown 30.43%,0,"{""daily_loss"": 508, ""gross_leverage"": 20, ""max_drawdown"": 5441, ""max_positions"": 14, ""sized_down"": 115}","{""AUDUSD=X"": -6.322255, ""EURUSD=X"": 2.078063, ""GBPUSD=X"": -15.831965, ""NZDUSD=X"": -10.350239}"
5m,5,2.5,12,0.3,opposite,False,-164.89057672235577,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,124,2.510862687196794,39.516129032258064,31.350561318429698,48.31177081758861,-0.6917439983413914,0.4595169264191028,30.372441821609996,100.0,69.62755817839,-30.37244182160999,-0.6150083136204512,max_drawdown 30.37%,0,"{""gross_leverage"": 24, ""max_drawdown"": 16817, ""max_positions"": 14, ""sized_down"": 140}","{""AUDUSD=X"": -5.561231, ""EURUSD=X"": -7.732494, ""GBPUSD=X"": -9.341605, ""NZDUSD=X"": -7.737112}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,70,4.437596302003081,34.285714285714285,24.24582708289697,45.96066898436052,-0.954760100401205,0.22894732335121593,27.943447360653696,100.0,72.05655263934631,-27.943447360653682,-1.7714534096122079,max_positions,0,"{""gross_leverage"": 5, ""max_positions"": 12, ""sized_down"": 73}","{""AUDUSD=X"": -2.217794, ""EURUSD=X"": -0.374609, ""GBPUSD=X"": -11.617491, ""NZDUSD=X"": -13.733553}"
5m,5,2.5,12,0.3,opposite,True,-142.6712002916978,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,127,2.5716093651128453,41.732283464566926,33.52200013017047,50.42805856675773,-0.6763150305218336,0.5051543736621711,30.108439759062623,100.0,70.88169169970871,-29.11830830029129,-0.5896134985926944,max_drawdown 30.11%,0,"{""gross_leverage"": 28, ""max_drawdown"": 26181, ""max_positions"": 18, ""sized_down"": 148}","{""AUDUSD=X"": -8.571418, ""EURUSD=X"": -5.444823, ""GBPUSD=X"": -7.453643, ""NZDUSD=X"": -7.648425}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,94,5.959057891261281,38.297872340425535,29.11404875065257,48.40062803304679,-0.6824114570177541,0.3633575813620034,30.48157149331962,100.0,69.51842850668038,-30.481571493319606,-1.9323558419713949,max_drawdown 30.48%,0,"{""daily_loss"": 172, ""gross_leverage"": 10, ""max_drawdown"": 3257, ""max_positions"": 13, ""sized_down"": 103}","{""AUDUSD=X"": -11.113886, ""EURUSD=X"": 2.438432, ""GBPUSD=X"": -11.230133, ""NZDUSD=X"": -10.575984}"
5m,5,2.5,12,0.3,extension,False,-155.7981851493384,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,93,1.8831470153975955,34.40860215053764,25.544922494036566,44.50926909304998,-0.6854154896944094,0.4122763554341163,30.235389281723705,100.0,71.34371266722715,-28.65628733277287,-0.580258085624593,max_drawdown 30.24%,0,"{""gross_leverage"": 23, ""max_drawdown"": 29629, ""max_positions"": 20, ""sized_down"": 109}","{""AUDUSD=X"": -10.641692, ""EURUSD=X"": -6.044305, ""GBPUSD=X"": -3.819303, ""NZDUSD=X"": -8.150986}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,62,3.9304424389170154,32.25806451612903,21.95432864054263,44.63214556421546,-0.8178608964894251,0.19495074795925546,30.59130612586432,100.0,69.50724649548387,-30.492753504516088,-1.9330647169933157,max_drawdown 30.59%,0,"{""daily_loss"": 820, ""gross_leverage"": 6, ""max_drawdown"": 5825, ""max_positions"": 12, ""sized_down"": 64}","{""AUDUSD=X"": -2.979663, ""EURUSD=X"": -0.751119, ""GBPUSD=X"": -12.833052, ""NZDUSD=X"": -13.92892}"
5m,5,2.5,12,0.3,extension,True,-137.90380778177772,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,118,2.389369331364691,38.13559322033898,29.876863810798277,47.14247933636984,-0.6322102075196269,0.4966034545015865,31.013468803595217,100.0,70.30589117271519,-29.694108827284794,-0.6012728216450833,max_drawdown 31.01%,0,"{""daily_loss"": 188, ""gross_leverage"": 43, ""max_drawdown"": 31621, ""max_positions"": 24, ""sized_down"": 155}","{""AUDUSD=X"": -15.77044, ""EURUSD=X"": -6.169203, ""GBPUSD=X"": -1.498369, ""NZDUSD=X"": -6.256097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,99,6.276029055690072,37.37373737373738,28.483033657505374,47.20773739234217,-0.6223590875739194,0.3566266012976302,30.426396774564395,100.0,69.5736032254356,-30.42639677456446,-1.9288580830012247,max_drawdown 30.43%,0,"{""daily_loss"": 508, ""gross_leverage"": 20, ""max_drawdown"": 5441, ""max_positions"": 14, ""sized_down"": 115}","{""AUDUSD=X"": -6.322255, ""EURUSD=X"": 2.078063, ""GBPUSD=X"": -15.831965, ""NZDUSD=X"": -10.350239}"
5m,5,2.5,20,0.1,opposite,False,-175.10638173248776,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,110,2.2273781902552203,35.45454545454545,27.14400375949107,44.74676376310173,-0.759182770083708,0.43874927902814287,30.272980034757076,100.0,70.21499797531438,-29.785002024685642,-0.6031133082408399,max_drawdown 30.27%,0,"{""gross_leverage"": 18, ""max_drawdown"": 15545, ""max_positions"": 14, ""sized_down"": 120}","{""AUDUSD=X"": -6.646628, ""EURUSD=X"": -7.096012, ""GBPUSD=X"": -10.847858, ""NZDUSD=X"": -5.194504}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,52,3.296500110059432,30.76923076923077,19.91456239135352,44.269844932218874,-1.1069481861953578,0.19754215051248136,22.50340504901871,100.0,77.49659495098129,-22.50340504901869,-1.4265861004000402,max_positions,0,"{""gross_leverage"": 4, ""max_positions"": 6, ""sized_down"": 54}","{""AUDUSD=X"": -1.734118, ""EURUSD=X"": -0.374609, ""GBPUSD=X"": -12.07206, ""NZDUSD=X"": -8.322618}"
5m,5,2.5,20,0.1,opposite,True,-135.24856995727268,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,125,2.531111579835478,43.2,34.84684532861727,51.95865848381598,-0.5920072559527897,0.48074248857165663,30.315732648844175,100.0,70.671462157624,-29.328537842375997,-0.5938704140198473,max_drawdown 30.32%,0,"{""daily_loss"": 264, ""gross_leverage"": 34, ""max_drawdown"": 29181, ""max_positions"": 28, ""sized_down"": 150}","{""AUDUSD=X"": -6.99682, ""EURUSD=X"": -6.489924, ""GBPUSD=X"": -6.879769, ""NZDUSD=X"": -8.962025}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,93,5.895663658375523,40.86021505376344,31.425334615960665,51.02022596957283,-0.5946830558746181,0.37657737535014596,30.26898885216116,100.0,69.73101114783884,-30.268988852161144,-1.9188793285103256,max_drawdown 30.27%,0,"{""daily_loss"": 356, ""gross_leverage"": 16, ""max_drawdown"": 4021, ""max_positions"": 14, ""sized_down"": 108}","{""AUDUSD=X"": -11.53569, ""EURUSD=X"": 2.944189, ""GBPUSD=X"": -12.758697, ""NZDUSD=X"": -8.918791}"
5m,5,2.5,20,0.1,extension,False,-159.0223157037155,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,82,1.6604091963720735,28.04878048780488,19.47701505650378,38.58527641988995,-0.7650758145861203,0.3611992162348249,30.103425399027152,100.0,71.04503212264653,-28.954967877353504,-0.5863060359050699,max_drawdown 30.10%,0,"{""gross_leverage"": 19, ""max_drawdown"": 29273, ""max_positions"": 22, ""sized_down"": 92}","{""AUDUSD=X"": -10.636289, ""EURUSD=X"": -7.115167, ""GBPUSD=X"": -4.466232, ""NZDUSD=X"": -6.73728}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,76,4.817961699317632,34.21052631578947,24.53616992261352,45.40431223205272,-0.870450209585227,0.2347049514391886,29.928745987075033,100.0,70.08612375651079,-29.913876243489202,-1.8963672370955074,max_positions,0,"{""daily_loss"": 336, ""gross_leverage"": 7, ""max_positions"": 6, ""sized_down"": 78}","{""AUDUSD=X"": -2.043077, ""EURUSD=X"": -1.372595, ""GBPUSD=X"": -12.588546, ""NZDUSD=X"": -13.909658}"
5m,5,2.5,20,0.1,extension,True,-135.31842602667956,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,133,2.6931027209449483,39.849624060150376,31.926525838976982,48.34263207791377,-0.5920436167768038,0.5243274331140123,30.77986530627258,100.0,70.41582710385264,-29.584172896147372,-0.599046740778348,max_drawdown 30.78%,0,"{""gross_leverage"": 53, ""max_drawdown"": 31621, ""max_positions"": 28, ""sized_down"": 176}","{""AUDUSD=X"": -13.11906, ""EURUSD=X"": -6.370629, ""GBPUSD=X"": -1.917419, ""NZDUSD=X"": -8.177065}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,107,6.783182918776139,39.25233644859813,30.52640308627042,48.72326490841749,-0.59455553404466,0.38394271744357605,30.644697084596938,100.0,69.35530291540306,-30.644697084596974,-1.9426970636944594,max_drawdown 30.64%,0,"{""gross_leverage"": 23, ""max_drawdown"": 6477, ""max_positions"": 20, ""sized_down"": 126}","{""AUDUSD=X"": -6.647193, ""EURUSD=X"": 2.546271, ""GBPUSD=X"": -18.671262, ""NZDUSD=X"": -7.872514}"
5m,5,2.5,20,0.3,opposite,False,-175.10638173248776,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,110,2.2273781902552203,35.45454545454545,27.14400375949107,44.74676376310173,-0.759182770083708,0.43874927902814287,30.272980034757076,100.0,70.21499797531438,-29.785002024685642,-0.6031133082408399,max_drawdown 30.27%,0,"{""gross_leverage"": 18, ""max_drawdown"": 15545, ""max_positions"": 14, ""sized_down"": 120}","{""AUDUSD=X"": -6.646628, ""EURUSD=X"": -7.096012, ""GBPUSD=X"": -10.847858, ""NZDUSD=X"": -5.194504}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,52,3.296500110059432,30.76923076923077,19.91456239135352,44.269844932218874,-1.1069481861953578,0.19754215051248136,22.50340504901871,100.0,77.49659495098129,-22.50340504901869,-1.4265861004000402,max_positions,0,"{""gross_leverage"": 4, ""max_positions"": 6, ""sized_down"": 54}","{""AUDUSD=X"": -1.734118, ""EURUSD=X"": -0.374609, ""GBPUSD=X"": -12.07206, ""NZDUSD=X"": -8.322618}"
5m,5,2.5,20,0.3,opposite,True,-135.24856995727268,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,125,2.531111579835478,43.2,34.84684532861727,51.95865848381598,-0.5920072559527897,0.48074248857165663,30.315732648844175,100.0,70.671462157624,-29.328537842375997,-0.5938704140198473,max_drawdown 30.32%,0,"{""daily_loss"": 264, ""gross_leverage"": 34, ""max_drawdown"": 29181, ""max_positions"": 28, ""sized_down"": 150}","{""AUDUSD=X"": -6.99682, ""EURUSD=X"": -6.489924, ""GBPUSD=X"": -6.879769, ""NZDUSD=X"": -8.962025}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,93,5.895663658375523,40.86021505376344,31.425334615960665,51.02022596957283,-0.5946830558746181,0.37657737535014596,30.26898885216116,100.0,69.73101114783884,-30.268988852161144,-1.9188793285103256,max_drawdown 30.27%,0,"{""daily_loss"": 356, ""gross_leverage"": 16, ""max_drawdown"": 4021, ""max_positions"": 14, ""sized_down"": 108}","{""AUDUSD=X"": -11.53569, ""EURUSD=X"": 2.944189, ""GBPUSD=X"": -12.758697, ""NZDUSD=X"": -8.918791}"
5m,5,2.5,20,0.3,extension,False,-159.0223157037155,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,82,1.6604091963720735,28.04878048780488,19.47701505650378,38.58527641988995,-0.7650758145861203,0.3611992162348249,30.103425399027152,100.0,71.04503212264653,-28.954967877353504,-0.5863060359050699,max_drawdown 30.10%,0,"{""gross_leverage"": 19, ""max_drawdown"": 29273, ""max_positions"": 22, ""sized_down"": 92}","{""AUDUSD=X"": -10.636289, ""EURUSD=X"": -7.115167, ""GBPUSD=X"": -4.466232, ""NZDUSD=X"": -6.73728}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,76,4.817961699317632,34.21052631578947,24.53616992261352,45.40431223205272,-0.870450209585227,0.2347049514391886,29.928745987075033,100.0,70.08612375651079,-29.913876243489202,-1.8963672370955074,max_positions,0,"{""daily_loss"": 336, ""gross_leverage"": 7, ""max_positions"": 6, ""sized_down"": 78}","{""AUDUSD=X"": -2.043077, ""EURUSD=X"": -1.372595, ""GBPUSD=X"": -12.588546, ""NZDUSD=X"": -13.909658}"
5m,5,2.5,20,0.3,extension,True,-135.31842602667956,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,133,2.6931027209449483,39.849624060150376,31.926525838976982,48.34263207791377,-0.5920436167768038,0.5243274331140123,30.77986530627258,100.0,70.41582710385264,-29.584172896147372,-0.599046740778348,max_drawdown 30.78%,0,"{""gross_leverage"": 53, ""max_drawdown"": 31621, ""max_positions"": 28, ""sized_down"": 176}","{""AUDUSD=X"": -13.11906, ""EURUSD=X"": -6.370629, ""GBPUSD=X"": -1.917419, ""NZDUSD=X"": -8.177065}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,107,6.783182918776139,39.25233644859813,30.52640308627042,48.72326490841749,-0.59455553404466,0.38394271744357605,30.644697084596938,100.0,69.35530291540306,-30.644697084596974,-1.9426970636944594,max_drawdown 30.64%,0,"{""gross_leverage"": 23, ""max_drawdown"": 6477, ""max_positions"": 20, ""sized_down"": 126}","{""AUDUSD=X"": -6.647193, ""EURUSD=X"": 2.546271, ""GBPUSD=X"": -18.671262, ""NZDUSD=X"": -7.872514}"
5m,5,4.0,12,0.1,opposite,False,-159.96089131679085,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,92,1.8628981227589116,33.69565217391305,24.86345952356762,43.834892757696466,-0.7923471242085406,0.3480804593904015,30.154538122415573,100.0,69.84546187758443,-30.154538122415605,-0.6105960050098921,max_drawdown 30.15%,0,"{""daily_loss"": 308, ""gross_leverage"": 19, ""max_drawdown"": 30597, ""max_positions"": 16, ""sized_down"": 104}","{""AUDUSD=X"": -4.491645, ""EURUSD=X"": -3.049371, ""GBPUSD=X"": -12.158402, ""NZDUSD=X"": -10.45512}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,82,5.198327096632181,29.268292682926827,20.52619989088515,39.86596428126448,-0.880939267475352,0.29347769466719886,30.429400620121783,100.0,69.57059937987822,-30.429400620121775,-1.9290485094860381,max_drawdown 30.43%,0,"{""daily_loss"": 556, ""gross_leverage"": 16, ""max_drawdown"": 4021, ""max_positions"": 44, ""sized_down"": 95}","{""AUDUSD=X"": -5.531035, ""EURUSD=X"": 1.19381, ""GBPUSD=X"": -16.307842, ""NZDUSD=X"": -9.784334}"
