family,timeframe,max_hold_bars,cafb_htf_adx_min,hale_round_grid,hale_impulse_bars,hale_impulse_atr,hale_contraction_ratio,hale_level_atr,hale_stop_buffer_atr,hale_target_r,hale_pullback_bars,hale_pullback_near_atr,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.33300875862752577,inf,0.0,100.0,100.625240216766,0.6252402167660088,0.012660422022682314,none,0,{},"{""NZDUSD=X"": 0.62524}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.6330087586274902,inf,0.0,100.0,101.18850487623877,1.1885048762387707,0.02406590763951107,none,0,{},"{""NZDUSD=X"": 1.188505}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.47986502140817305,inf,0.0,100.0,100.90097002625465,0.9009700262546539,0.018243645332302633,none,0,{},"{""NZDUSD=X"": 0.90097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.3405488359644847,inf,0.0,100.0,100.66963269182595,0.6696326918259489,0.01355932048413649,none,0,{},"{""NZDUSD=X"": 0.669633}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.6405488359645355,inf,0.0,100.0,101.25953283633494,1.2595328363349412,0.025504145177843145,none,0,{},"{""NZDUSD=X"": 1.259533}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.2,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.4581979007674606,inf,0.0,100.0,100.90097002625465,0.9009700262546539,0.018243645332302633,none,0,{},"{""NZDUSD=X"": 0.90097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,3,0.06074667791605147,66.66666666666666,20.76549551264879,93.85096847238394,0.13012130394555946,14.261073459923256,0.05467936233929587,100.0,100.73080576470912,0.7308057647091242,0.014798007469326286,none,0,{},"{""AUDUSD=X"": -0.055109, ""NZDUSD=X"": 0.785915}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.23250222962949507,inf,0.0,100.0,100.80873841762552,0.8087384176255161,0.051269351590611634,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.529783, ""NZDUSD=X"": 0.278956}"
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.1896045658148394,26.01750411508215,0.05437547283023253,100.0,101.37869202528663,1.3786920252866224,0.027916986801838378,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.029513, ""NZDUSD=X"": 1.34918}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.25363831517243146,inf,0.0,100.0,100.82496642078678,0.8249664207867722,0.05229811340228712,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 0.762748}"
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.15131863151001013,20.79994706769755,0.05453017883639484,100.0,101.09115717530251,1.0911571753025058,0.022094724494629944,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.029513, ""NZDUSD=X"": 1.061645}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.45363831517243147,inf,0.0,100.0,101.4700223619598,1.4700223619598063,0.09319093996135246,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 1.407803}"
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,3,0.06074667791605147,66.66666666666666,20.76549551264879,93.85096847238394,0.13124752677826526,15.066611540307704,0.0546552887021813,100.0,100.77519823976907,0.7751982397690642,0.01569690593078046,none,0,{},"{""AUDUSD=X"": -0.055109, ""NZDUSD=X"": 0.830307}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.24679030323215512,inf,0.0,100.0,100.9023229253291,0.9023229253290974,0.057202069666471504,none,0,{},"{""AUDUSD=X"": 0.573719, ""NZDUSD=X"": 0.328604}"
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.18917129040640315,27.3063650437021,0.0543373918697379,100.0,101.4497199853828,1.449719985382793,0.029355224340170454,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.029513, ""NZDUSD=X"": 1.420207}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.26233001119320287,inf,0.0,100.0,100.90440323386863,0.9044032338686401,0.05733394923050151,none,0,{},"{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 0.842184}"
fade,5m,6,25,0.005,3,1.5,0.5,0.5,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.14358355660713443,20.79994706769755,0.05453017883639484,100.0,101.09115717530251,1.0911571753025058,0.022094724494629944,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.029513, ""NZDUSD=X"": 1.061645}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.4623300111933326,inf,0.0,100.0,101.58917758158316,1.5891775815831632,0.10074469370370923,none,0,{},"{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 1.526959}"
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.33300875862752577,inf,0.0,100.0,100.625240216766,0.6252402167660088,0.012660422022682314,none,0,{},"{""NZDUSD=X"": 0.62524}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.6330087586274902,inf,0.0,100.0,101.18850487623877,1.1885048762387707,0.02406590763951107,none,0,{},"{""NZDUSD=X"": 1.188505}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.47986502140817305,inf,0.0,100.0,100.90097002625465,0.9009700262546539,0.018243645332302633,none,0,{},"{""NZDUSD=X"": 0.90097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.3405488359644847,inf,0.0,100.0,100.66963269182595,0.6696326918259489,0.01355932048413649,none,0,{},"{""NZDUSD=X"": 0.669633}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.6405488359645355,inf,0.0,100.0,101.25953283633494,1.2595328363349412,0.025504145177843145,none,0,{},"{""NZDUSD=X"": 1.259533}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.2,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,1,0.020248892638683822,100.0,20.654329147389294,100.0,0.4581979007674606,inf,0.0,100.0,100.90097002625465,0.9009700262546539,0.018243645332302633,none,0,{},"{""NZDUSD=X"": 0.90097}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,50.0,15.003570882017147,84.99642911798286,-0.1071443883684134,0.8371220489835823,0.9315086181390396,100.0,99.84708537748874,-0.15291462251125856,-0.0030963517741153393,none,0,{},"{""AUDUSD=X"": -0.055109, ""NZDUSD=X"": -0.097806}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.23250222962949507,inf,0.0,100.0,100.80873841762552,0.8087384176255161,0.051269351590611634,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.529783, ""NZDUSD=X"": 0.278956}"
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,50.0,18.761280689940868,81.23871931005912,-0.2531126311384681,0.5793581237121909,1.5359802457262361,100.0,98.95899139234001,-1.0410086076599936,-0.02107927153245294,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": 0.029513, ""GBPUSD=X"": -1.53598, ""NZDUSD=X"": 0.465459}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.25363831517243146,inf,0.0,100.0,100.82496642078678,0.8249664207867722,0.05229811340228712,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 0.762748}"
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,50.0,18.761280689940868,81.23871931005912,-0.27863658734168767,0.46317349478071135,1.5359802457262361,100.0,98.6714565423559,-1.3285434576441102,-0.026901533839661377,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": 0.029513, ""GBPUSD=X"": -1.53598, ""NZDUSD=X"": 0.177924}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.45363831517243147,inf,0.0,100.0,101.4700223619598,1.4700223619598063,0.09319093996135246,none,0,"{""sized_down"": 1}","{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 1.407803}"
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,50.0,15.003570882017147,84.99642911798286,-0.098432724184708,0.8844069669303805,0.931098503618994,100.0,99.89147785254869,-0.10852214745131852,-0.002197453312661164,none,0,{},"{""AUDUSD=X"": -0.055109, ""NZDUSD=X"": -0.053413}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.24679030323215512,inf,0.0,100.0,100.9023229253291,0.9023229253290974,0.057202069666471504,none,0,{},"{""AUDUSD=X"": 0.573719, ""NZDUSD=X"": 0.328604}"
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,50.0,18.761280689940868,81.23871931005912,-0.24334321647432178,0.5911301815147082,1.6068518713543656,100.0,98.95914772680806,-1.0408522731919558,-0.021076105932593917,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": 0.029513, ""GBPUSD=X"": -1.606852, ""NZDUSD=X"": 0.536487}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.26233001119320287,inf,0.0,100.0,100.90440323386863,0.9044032338686401,0.05733394923050151,none,0,{},"{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 0.842184}"
fade,5m,6,25,0.005,3,1.5,0.8,0.5,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,50.0,18.761280689940868,81.23871931005912,-0.2737350390071676,0.4502787707534945,1.6068518713543656,100.0,98.60058491672777,-1.399415083272243,-0.02833660577813443,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": 0.029513, ""GBPUSD=X"": -1.606852, ""NZDUSD=X"": 0.177924}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,2,0.12678846577151662,100.0,34.23719528896193,100.0,0.4623300111933326,inf,0.0,100.0,101.58917758158316,1.5891775815831632,0.10074469370370923,none,0,{},"{""AUDUSD=X"": 0.062219, ""NZDUSD=X"": 1.526959}"
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,2,0.040497785277367644,100.0,34.23719528896193,100.0,0.17315552453516106,inf,0.0,100.0,100.493936556748,0.4939365567480005,0.010001668307911422,none,0,{},"{""NZDUSD=X"": 0.493937}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,50.0,15.003570882017147,84.99642911798286,-0.6546028326691314,0.11062260727366074,2.916003922053548,100.0,97.08399607794645,-2.916003922053549,-0.05904585035164327,none,0,"{""sized_down"": 2}","{""GBPUSD=X"": -1.699975, ""NZDUSD=X"": -1.216029}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,7,0.14174224847078676,71.42857142857143,35.892909014821264,91.77828342909844,-0.13253263369544155,0.5018074991064875,1.699975179944559,100.0,98.36657497882887,-1.6334250211711343,-0.03307504788703415,none,0,"{""sized_down"": 5}","{""AUDUSD=X"": 0.544088, ""EURUSD=X"": 0.286868, ""GBPUSD=X"": -1.248352, ""NZDUSD=X"": -1.216029}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,2,0.040497785277367644,100.0,34.23719528896193,100.0,0.17724960557554728,inf,0.0,100.0,100.53442067010067,0.5344206701006684,0.0108214267727619,none,0,{},"{""NZDUSD=X"": 0.534421}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,66.66666666666666,29.998832134152863,90.3230667440783,-0.3312699791160924,0.25422838257803243,2.624041025297956,100.0,97.37595897470204,-2.6240410252979665,-0.05313392500076034,none,0,"{""sized_down"": 4}","{""AUDUSD=X"": 0.261154, ""GBPUSD=X"": -1.533128, ""NZDUSD=X"": -1.352068}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.2,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,8,0.16199114110947058,62.5,30.573785458380186,86.3158240538479,-0.2893270785970115,0.427134869004529,3.0749082728791137,100.0,97.25616236073725,-2.743837639262762,-0.055559673775411336,none,0,"{""sized_down"": 6}","{""AUDUSD=X"": 0.650352, ""EURUSD=X"": 0.388363, ""GBPUSD=X"": -1.159369, ""NZDUSD=X"": -2.623184}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,5,0.10124446319341912,40.0,11.76182311592533,76.9280067791163,-0.23253854639476343,0.1799030009607695,2.3576218392818196,100.0,97.74836503148083,-2.2516349685191663,-0.04559311473905083,none,0,{},"{""AUDUSD=X"": -2.745572, ""NZDUSD=X"": 0.493937}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,100.0,20.654329147389294,100.0,0.17298070402624457,inf,0.0,100.0,100.27895557710106,0.278955577101058,0.01768417481952558,none,0,"{""sized_down"": 1}","{""NZDUSD=X"": 0.278956}"
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,10,0.20248892638683824,30.0,10.778928748621183,60.322678002043475,-0.6629259976775318,0.11970306831473645,7.721040856837917,100.0,92.27895914316208,-7.721040856837919,-0.15634252736900237,none,0,"{""sized_down"": 5}","{""AUDUSD=X"": -2.05836, ""GBPUSD=X"": -3.216693, ""NZDUSD=X"": -2.445987}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,100.0,20.654329147389294,100.0,0.4729807040262446,inf,0.0,100.0,100.76274753298084,0.7627475329808334,0.04835379473882457,none,0,"{""sized_down"": 1}","{""NZDUSD=X"": 0.762748}"
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.1,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,17,0.344231174857625,35.294117647058826,17.309486143904902,58.700033278788176,-0.606034721635383,0.1689904426203174,10.525859769582098,100.0,89.4741402304179,-10.525859769582109,-0.21313700440410938,none,0,"{""sized_down"": 12}","{""AUDUSD=X"": -4.122483, ""EURUSD=X"": 0.286868, ""GBPUSD=X"": -3.587365, ""NZDUSD=X"": -3.10288}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,66.66666666666666,20.76549551264879,93.85096847238394,-0.1588622586048807,1.4814157426215702,1.1227639177866848,100.0,100.54051622526998,0.5405162252699798,0.0342656114632961,none,0,"{""sized_down"": 3}","{""AUDUSD=X"": 0.255477, ""GBPUSD=X"": -1.122764, ""NZDUSD=X"": 1.407803}"
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.25,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,6,0.12149335583210294,50.0,18.761280689940868,81.23871931005912,-0.15689754605069847,0.2872984496471887,2.489782290174881,100.0,97.94304193105015,-2.0569580689498514,-0.04165112310043994,none,0,{},"{""AUDUSD=X"": -2.591379, ""NZDUSD=X"": 0.534421}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,100.0,20.654329147389294,100.0,0.19194853684242832,inf,0.0,100.0,100.32860358527736,0.3286035852773642,0.02083157221216837,none,0,{},"{""NZDUSD=X"": 0.328604}"
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.25,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,13,0.2632356043028897,30.76923076923077,12.680497161618087,57.63111218666236,-0.6392784037404571,0.08644458489644556,9.453353695358246,100.0,90.54664630464175,-9.453353695358247,-0.19141994405281412,none,0,"{""sized_down"": 7}","{""AUDUSD=X"": -2.602156, ""GBPUSD=X"": -4.510894, ""NZDUSD=X"": -2.340303}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,100.0,20.654329147389294,100.0,0.4919485368422986,inf,0.0,100.0,100.8421843460627,0.8421843460627013,0.05338963056703896,none,0,{},"{""NZDUSD=X"": 0.842184}"
fade,5m,6,15,0.005,4,0.75,0.5,0.5,0.25,1.2,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,18,0.3644800674963088,33.33333333333333,16.27855436366286,56.25093065574964,-0.6249645992556044,0.18942832606139384,11.332738917384134,100.0,88.66726108261587,-11.332738917384154,-0.22947541364034565,none,0,"{""sized_down"": 12}","{""AUDUSD=X"": -3.536504, ""EURUSD=X"": 0.388363, ""GBPUSD=X"": -3.534543, ""NZDUSD=X"": -4.650055}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,66.66666666666666,20.76549551264879,93.85096847238394,-0.09350792060073991,1.5252576642912954,1.221515190260618,100.0,100.64161021573263,0.6416102157326327,0.04067438743803615,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": 0.336167, ""GBPUSD=X"": -1.221515, ""NZDUSD=X"": 1.526959}"
fade,5m,6,15,0.005,4,0.75,0.8,0.2,0.1,0.5,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,2,0.040497785277367644,100.0,34.23719528896193,100.0,0.17315552453516106,inf,0.0,100.0,100.493936556748,0.4939365567480005,0.010001668307911422,none,0,{},"{""NZDUSD=X"": 0.493937}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
fade,5m,6,15,0.005,4,0.75,0.8,0.2,0.1,0.8,2,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,5,0.10124446319341912,40.0,11.76182311592533,76.9280067791163,-0.8221066632319655,0.07518787527988273,4.461199149063248,100.0,95.53880085093675,-4.461199149063252,-0.09033434260916942,none,0,"{""sized_down"": 3}","{""GBPUSD=X"": -1.699975, ""NZDUSD=X"": -2.761224}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,none,0,{},{}
